
54.7939,9.294514,239.77114088230053
54.30835,9.384425,226.967497673125
55.969894,9.416032,134.31802745722555
54.394893,9.476124,236.51527963326174
55.083893,9.597204,209.46145230089473
53.864822,9.783325,230.19409744821868
53.562772,9.843588,233.37609132042638
53.611885,9.950463,54.662395666490866
53.656947,10.04215,43.05
53.700806,10.130964,63.31812536707005
54.499466,10.178591,233.37609132042638
54.771286,10.30873,233.37609132042638
56.42926,10.675132,239.69225581983244
54.145752,10.760402,156.55344135470162
55.707247,10.792179,246.0
53.708542,11.164699,236.59522395855754
54.470168,11.197066,210.27244826652873
55.74115,11.291448,233.13286447860585
56.216157,11.357632,192.23054517947975
54.412211,11.541054,213.4856259798303
56.009537,11.646923,239.85
54.606537,11.790673,239.77114088230053
56.062534,11.859913,195.1595693272559
53.18605,11.963248,207.10073635793765
58.469376,12.022233,242.20383461043718
54.802002,12.150071,177.39312275282828
52.438156,12.222214,239.77114088230053
54.960754,12.30081,163.7563815550405
55.98262,12.562949,216.38912865483792
55.618023,12.647137,28.182840523978413
55.621021,12.650632,28.182840523978413
58.566951,12.746521,173.9482681718907
54.042618,12.813198,216.5638473984058
55.609863,12.864741,72.246141765495
56.342972,13.05775,239.77114088230053
55.312363,13.181655,233.37609132042638
53.069412,13.198395,220.0290889859793
53.512848,13.401986,220.20091961660833
55.116074,13.623532,180.87692638918872
54.091736,13.731655,239.77114088230053
52.41428,13.757629,71.19139695215988
55.392647,13.866078,216.5638473984058
54.799576,13.869108,230.1119292865974
51.47132,13.923645,191.14532429541666
53.932114,14.001134,226.5505076136445
58.085037,14.090054,223.44059613239486
57.303635,14.142666,169.54379965070973
54.809069,14.269576,193.50523248739296
51.817761,14.29863,184.1922433220248
51.229015,14.34639,233.2950438822051
55.727311,14.567528,226.80079364940502
56.779449,14.586067,230.1119292865974
56.09405,14.749489,230.1119292865974
53.733948,14.913391,233.53810181638454
51.198715,15.028183,233.37609132042638
51.961212,15.033264,198.42686940029063
56.27861,15.068498,239.69225581983244
55.295865,15.145069,236.59522395855754
53.858146,15.415272,230.1119292865974
51.77623,15.480107,229.94750487883098
51.270172,15.495399,242.90553719501742
56.966354,15.520077,239.85
58.485535,15.561336,150.64361918116546
51.959792,15.594857,165.36525481490963
52.569672,16.084976,195.06264378399058
55.696472,16.265508,233.37609132042638
51.374908,16.362354,169.54379965070973
52.110622,16.375828,216.5638473984058
51.48347,16.513824,235.47353354464275
58.156454,16.711487,239.85
51.144196,16.757045,223.355943507219
55.788481,16.835775,239.77114088230053
58.078857,17.441948,211.16990197468954
57.423157,17.543449,239.69225581983244
57.590798,17.681255,236.19523174695968
51.899185,17.724457,177.92535654032002
56.755417,17.947884,216.5638473984058
52.035873,18.113251,216.5638473984058
57.565008,18.212231,242.90553719501742
51.149277,18.490881,242.90553719501742
56.922089,19.413357,216.5638473984058
58.327161,19.534698,236.59522395855754
57.863314,19.6875,236.59522395855754
53.978344,19.990189,230.27623629024336
56.012558,20.130865,209.91239244027494
51.884052,20.230865,242.90553719501742
52.782669,20.390244,129.15
58.325718,20.707306,236.59522395855754
